"","kingdom","phylum","class","order","family","genus"
"d43dee4a2c61492e0acb4bbf7f3003eb","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"2f47e5e018803b59622be0cdaab006cd","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"7eded4d5a92668758fb7d52982c95370","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"e442b78ca34a99136a9a537404c8ec62","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"301b4b12fc9789d29b935c79ab3f5725","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c815a5b2a11e6b1b98ec3f6898441ba9","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"f0cbfe8c4203d49f6dab958892e12bb8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"2ede56f6296692de4ede908d7a860eef","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"5888722b67412c261c5d9d08bb140c59","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"251fbfcbd849ef9fd54e60ac49f728f7","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Unassigned"
"9eb728e7fd8ab438eb953ff93a2781d3","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7124744787c9bc6e670ada9f34ab6af8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"afdb4a5703b322582a92693c561377cb","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia"
"3a527db34700f5c6ccfe19529a1c4b79","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"8cd854019a89da873ed7c2ea6b60d5f6","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
"9af45b966d0547823bf6529d4586779b","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a160bc5a080c88887ab09458c0dddba8","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"d4d3286a0e95c8bb116e6d1d992aaa23","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"9efa0483c3678212f15172259a1f7314","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"208321636edd34acce1435f7c7e050e9","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"cc986961c0fdcb1464d64cf8a34e5c57","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"6ab2c90e15b861f1793cefab2feeb981","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"f2470493d8051bd456bcad181a9d0dff","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"d337429d5a752eb85b48f73a92eb15b3","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"a83c8b2c6b24080d28205a9a4dad7e1b","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"4539a6bbe2425ccef6f3b78367f4f8f5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"8ee7048f21d604e388e3e7ff6f783853","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"249e7e02c7b4bdf39615a74c01716f63","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"988ba0a7ba52d919cde8378e7640dfb0","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"df5fc84ea26cd7c3a56282af698cda0c","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"c5d46d2d372c062875507c0b55609a19","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"095ff66b6bbdb4c79a747be2c2336aa8","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"f7014f0627fc2d03db54e0c2b223fa24","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Unassigned"
"7ae7f17a6f8f2d65f20fe6b7976816b0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria"
"3a5a6d0c90198c959e82cfc2b9b79ee1","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"97ebaa96dc2926835aad9cd4e5234df8","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"2f405627df2876909067d4832d64ea3d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"8cd71257314f131e7d390dca6dcc7cbb","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a0c2e7e4667ae27e45fb74ac287932db","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"51309d90803efb734e539d2cc1558d47","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"3b06ccddbfa7918d6e47f0f063b37ba5","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"dacb6f7fb716faecc5afbad871714d89","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"11fdca9fc945d4fcdb75614e65dfd816","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"a283f788ba328e6b0d604efb4d0ed774","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"539c7f692a5bc2f6af1797832fd6cf0a","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"8978cc06047bd9e7adba42346400e322","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"6b971c685848791f5601a23e41efa07d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"99bffef84445c49c00600a0a7f4ec826","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera"
"48737e4930412c87c8c9100b14be4e9f","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"271fd25789a9762b4629c79494ccc5a9","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"177b927c43cfd92ceda1b8bba16c7594","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum"
"504790b35ad2f52598a813aa9cf8c54e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"a16364beb7ff48b09f7a1f3cf8b847e6","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7ff91b5d0d0d31a1f8e8278d7e10c5f6","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"cd6e112699a47dd32f1cf88d2ec6ce5d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Unassigned"
"b69dbf3310b7901c9308c23649fded68","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"a39874b742b81a791b025ee3d82bbfa7","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"256c5608524e15e70a79a33caefa5a9a","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"2f80745e854e9949e4e13ceeb9fdfb7f","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6dd2a9dc755dc7f6175e53381803283d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"5b8c83eb47bb3ea6f5ed4d98d0bc68ab","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"742f06ef995a55a9e86f043847924317","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"14a33604d6e6ca283655b5721114a418","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unassigned"
"9169c39ab2a92f1e054a4990b0a28d96","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unassigned"
"6be92d1a35ebea213cbd68d01e127049","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"1065add6b5366b77794e313bae3b40f0","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"090c9a33d36e14eeb349ac8a0e84a1dc","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"1256a389e154bbf7d334b4fa4242e3fa","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Unassigned","Unassigned"
"11f558d28643fb3fa1de75ca82f95aa5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"387be6751aa77a80fb6f91e31a9ad869","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"735f14230f45c41c8eb2c5df851977b4","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"adf37d33b4797057ea6c0b2f326e3db1","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ec4aee7f66deee2a2056e26b8edf4c06","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"5c0fdcc18bcb34b6c1f30c9e42c10d62","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"bc642e098d15e8b9c492fa38644868be","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"420e11800f5a7339124db13c24889067","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"546ed62cbc5bb18714945f9254339d79","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Unassigned","Unassigned"
"dbe6689226a8bebcf9121a268b3d3a32","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"dc09314b413820eb4d0e6b5f2e332166","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"5c823c5d7242fb12c67c734e8bfb9d55","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"3089c50561acdcb21f6cdddf4ce541cd","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"6dfa84bbc0bf61290b32c7f35e1a8f4f","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ca0e2e7fd34ee537bcc21c1fd8fbf080","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"e6fda824e544e33f78ffb6e9a51eab58","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"3c57ce26314e3749337b4e6a943f6bb5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"1f0c634f12eae75da4013b8a0c8c5222","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"38871b9e4d55a988a3fda2fb72450643","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c13b0df984030529294ded12f99e8fc0","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"369a53304a7336bdd342a48eb8359d90","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"61b6fa050150ffa74bf88adcc68f8787","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"e5606ed0a0f8c5074523bc9968b1c3d0","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"e82536a2b7f8474c637b192ef5d1db1b","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"de4761045f3fcc571628c9957bcfed28","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ed1dc76946548ebaca49fa87425ea756","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"20dd9065e18cc1603fa37a749d7c185f","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"f48108ad8a7434911eac09659de44744","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"e17638c92ec75d25d41fc76d17fb0ed6","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"131bb9825114b173b6b0f5ba5c53c296","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"07c647d865dafdc7e7d92d8dbf3d6870","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"bcb1a36d517659ec6961b3e497c7b334","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"7d89683d0fefc330a0b7bef7b524b860","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"20b01e59b961a9a3fa858b7dc0f17961","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ca86f2defdf6f06b1bab315a98ff828c","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"c29f648212dd95c1e3be43b8d5ffd56b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"c79535979b999128a23ce6d13674a8ca","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"e11fd8fad95b91810fc5a946d27ac12c","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"f97f13533cc81b83f47dd30517f192a4","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"3b4547aa11930ef161e4a5f56e7128d2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c0fbc5c872d0779451caa11e7a4f7b57","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"0c66f4ce2b92a7155451d92d9282c17a","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"19929446936b15acde2eafd023235725","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"68df9af5dcd65f94400372cac2e433c1","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"aa8ea9d586c0d142d1b64df6ae97bbab","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"6662df474319e4a7c04f3b922fb5d1d3","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"306b4e58e3dc66a018f76131690c31a6","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"6a3b18ee2ad3997cc56143063e28c3be","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unassigned"
"2e9bd67b57d5c27933a7b2ecefd5e4fd","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"8b75254686715aba3894afb8d1802504","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"b968e952950fa88e793409108f590d28","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"60bd34d12a16b05207a595e0bab04e10","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"ee39229b3eb1281ed106261d552a2f00","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"40aaecd7ec21cca1c28298f22b6db01e","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"faf52de48549e490484a11f109fceb10","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ddd27346ef9037ae956570396d342cc4","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"d725607584392d5639f26f58175dce69","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"4f9781f2b86b13115dd5d09ff8b4a84e","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"7327801f270276fa6c38c37c2eaeffb5","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"04161922e8c5310f219c346b0ca9ac20","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"afc52278273662e048c15904f2ded151","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"36e0015dd4774876e976088e26b0bff8","Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia"
"a1be9b558d0fcf59bce5d027040954fb","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"9dbc1749a475f33df6005708f1a61c14","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"722e7c70351e50278f9d5d644d381e18","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella"
"5afd3199e443d912f97b1fd0f8272075","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium"
"d9b4b99100c6e7fbb75030787c1f5a41","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"0cc8d39ea6e5fbc1f6cedb3f6584b8f8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned"
"abafb18b075fd41347c89218fbcb8901","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"54080ffdeb8c438f4686ff09672f152c","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"3dcc7d9393774bcbddaab8ced76ac3af","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"b3c44fdc7ca5c33af0674750d6dbd8c1","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"1bfe7ed310b5ac021ccd5af5f1ebed50","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"c3ffffea4b23a89ec3e530f5307bdfe0","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"6e85b76b414ea534242da4da6b8efa3d","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"490498daf582d7f1ccef792683550153","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"a70bd148f3aa789b7d94eaf307ade888","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"fb6c34889b593d250d5c12f0a02db24f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Asinibacterium"
"b069cee45920d229275e10981094a6c3","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"a2699604395a9e619be7f794744d0a7d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"d77a4b237bf065fc5bb69a8d22fa593c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Unassigned","Unassigned"
"3e164bbf3623901e5804e5e2e44e80e8","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"57d94fae78ab1b9784e9f504b0b7d120","Bacteria","Firmicutes","Bacilli","Lactobacillales","Listeriaceae","Brochothrix"
"9f4d8a2673bec12e2fe0ef987a4405d6","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"8e98171b5beb340d0ebf963d882d16c8","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"6d1484ca240f8ab1ce7f8490a329134e","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Anaerococcus"
"3a29eb667fddbd2a8bd711010d9b905d","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"bb8e0b320b25e7c34823b3b967215135","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"c797d2a72523e28ea540e10b859c1bcf","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Parvimonas"
"56416dee680fdc2705af78c128cda358","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"867be71fa85bf7b7aae7b85c0d3b31e1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"3a124917e46e78b08bc6c1837427b788","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"91c9baf0fd502cc8587472da267844cd","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"3169d642dcd40a5e62abd4d36ab576a1","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
"6b33c43ff6764a0345d386e6940394b3","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"0b07bce46b5c7a284d4ce9c72d0ce1ad","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"6d77b98dd634aa8e2edc458b1b59dcd1","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Anaerococcus"
"35ba65b2bd3e0af77fb098b563a4e02b","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Peptoniphilus"
"aa537b4482c0c5f881896627fe2d6b81","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"d135412b1244e0a3256368e0bc0ea876","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"61ffe3fd0aabcc79dccdb67de0646791","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ee353e2428d795eebad0e97be9b1fff7","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"73dacc3dd17ebc94dafb22c8f59a79c2","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"fed3f90dff40e7c7f89e495af9c482a2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"28b472d97310316f5dea9b3382199e13","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"7a866e9de9ebfeb53d7d287ba6fc61a2","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"2a86684bcb24ee6d3a0bb9c717966c3a","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"bfdd3cd3d2632245093c1c8d857f37c6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"67cd36af7f34451aea5b15e1fe4760da","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"b6ce889c41c782ca7ab7633fbb0ee214","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"a5c0b6cdce79f943d6e211a7607d6b67","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"34f958ff73d029b6f597029c46565c76","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"656b36fee46e59bcbfd1d0bbf2cbfc9c","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"a48d1cef38c1f62e957d88475008207a","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"cab085b888c2a4a714e9892a5bbf0d26","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"eccd1ed0d31e42331a29da2f9f1fde3c","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"4181bbcbaced86f9708daa8d7c9c2b75","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c3db64387b92f7e360536957666a7849","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"cfcea476b7f73ecfe0e7c1a26b23fe2d","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"639e0150a01785bfe21c6424286abe84","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"71189f7188edc441271a50722984dd21","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"89ae56d60092cec45bcccdab956c0973","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"8f11b95de4d6322426edca0680bd5deb","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"37b808f7fa67d82e8fe8600f59675626","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"acc7cbb15d01cb6811fc5da2bf7f7263","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"6b29c7fe45fbf11086f7c5fc961f09b6","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"34682a2902f43367dcc7215b93455bc0","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"3a68550707c118816ac9b0105499f761","nassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"c0be69b73c07ca468b30024e0698b5a2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"71badaaf4763f012a0a2e000d0fe0b7d","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Peptoniphilus"
"958a9a1048d50ff17457c254ffa29d43","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum"
"5655483d8e3e81eea9c483c9189dee17","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"1a0a3b59223ae2ef6574895e082dc836","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"70b1ab0be3828eef6000442cf5bf2855","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"96249c57e669ed9ce87a159209eccfdc","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"9b2913f6576de1ae41d3942b3d6d7826","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Peptoniphilus"
"d5fc489cdab413bdf4a62768ae35cecd","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus"
"28b6dddcb3b900cfbf857fc676c57b53","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella"
